production_id,date,year,month,month_name,quarter,category,planned_qty,actual_qty,wastage_qty,net_produced_qty,raw_milk_used_l,production_efficiency_pct,wastage_rate_pct,shift,batch_number,day_of_week,financial_year,efficiency_band,data_quality_flag
PR001420,2023-11-23,2023,11,November,Q4,Butter,126,123,3,120,2706.0,97.62,2.44,Morning,BATCH-20231123-BUT,Thursday,FY2023-24,Good (95-100%),OK
PR001421,2023-11-23,2023,11,November,Q4,Cream,52,49,0,49,294.0,94.23,0.0,Evening,BATCH-20231123-CRE,Thursday,FY2023-24,Fair (90-95%),OK
PR001422,2023-11-24,2023,11,November,Q4,Milk Bulk,1127,1075,41,1034,1128.8,95.39,3.81,Morning,BATCH-20231124-MIL,Friday,FY2023-24,Good (95-100%),OK
PR001423,2023-11-24,2023,11,November,Q4,Milk Packet,2532,2314,42,2272,2499.1,91.39,1.82,Evening,BATCH-20231124-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR001424,2023-11-24,2023,11,November,Q4,Paneer,102,96,1,95,816.0,94.12,1.04,Evening,BATCH-20231124-PAN,Friday,FY2023-24,Fair (90-95%),OK
PR001425,2023-11-24,2023,11,November,Q4,Curd,451,434,13,421,477.4,96.23,3.0,Evening,BATCH-20231124-CUR,Friday,FY2023-24,Good (95-100%),OK
PR001426,2023-11-24,2023,11,November,Q4,Ghee,74,66,1,65,1320.0,89.19,1.52,Evening,BATCH-20231124-GHE,Friday,FY2023-24,Poor (85-90%),OK
PR001427,2023-11-24,2023,11,November,Q4,Butter,90,81,2,79,1782.0,90.0,2.47,Morning,BATCH-20231124-BUT,Friday,FY2023-24,Poor (85-90%),OK
PR001428,2023-11-24,2023,11,November,Q4,Cream,79,73,2,71,438.0,92.41,2.74,Evening,BATCH-20231124-CRE,Friday,FY2023-24,Fair (90-95%),OK
PR001429,2023-11-25,2023,11,November,Q4,Milk Bulk,1144,1089,39,1050,1143.5,95.19,3.58,Evening,BATCH-20231125-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001430,2023-11-25,2023,11,November,Q4,Milk Packet,2479,2246,49,2197,2425.7,90.6,2.18,Evening,BATCH-20231125-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR001431,2023-11-25,2023,11,November,Q4,Paneer,134,123,4,119,1045.5,91.79,3.25,Morning,BATCH-20231125-PAN,Saturday,FY2023-24,Fair (90-95%),OK
PR001432,2023-11-25,2023,11,November,Q4,Curd,290,277,4,273,304.7,95.52,1.44,Morning,BATCH-20231125-CUR,Saturday,FY2023-24,Good (95-100%),OK
PR001433,2023-11-25,2023,11,November,Q4,Ghee,75,70,1,69,1400.0,93.33,1.43,Morning,BATCH-20231125-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR001434,2023-11-25,2023,11,November,Q4,Butter,109,99,2,97,2178.0,90.83,2.02,Morning,BATCH-20231125-BUT,Saturday,FY2023-24,Fair (90-95%),OK
PR001435,2023-11-25,2023,11,November,Q4,Cream,64,61,1,60,366.0,95.31,1.64,Morning,BATCH-20231125-CRE,Saturday,FY2023-24,Good (95-100%),OK
PR001436,2023-11-27,2023,11,November,Q4,Milk Bulk,1278,1263,37,1226,1326.2,98.83,2.93,Evening,BATCH-20231127-MIL,Monday,FY2023-24,Good (95-100%),OK
PR001437,2023-11-27,2023,11,November,Q4,Milk Packet,2857,2558,100,2458,2762.6,89.53,3.91,Morning,BATCH-20231127-MIL,Monday,FY2023-24,Poor (85-90%),OK
PR001438,2023-11-27,2023,11,November,Q4,Paneer,143,130,5,125,1105.0,90.91,3.85,Morning,BATCH-20231127-PAN,Monday,FY2023-24,Fair (90-95%),OK
PR001439,2023-11-27,2023,11,November,Q4,Curd,234,216,5,211,237.6,92.31,2.31,Evening,BATCH-20231127-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR001440,2023-11-27,2023,11,November,Q4,Ghee,89,82,2,80,1640.0,92.13,2.44,Morning,BATCH-20231127-GHE,Monday,FY2023-24,Fair (90-95%),OK
PR001441,2023-11-27,2023,11,November,Q4,Butter,133,118,3,115,2596.0,88.72,2.54,Morning,BATCH-20231127-BUT,Monday,FY2023-24,Poor (85-90%),OK
PR001442,2023-11-27,2023,11,November,Q4,Cream,74,72,2,70,432.0,97.3,2.78,Evening,BATCH-20231127-CRE,Monday,FY2023-24,Good (95-100%),OK
PR001443,2023-11-28,2023,11,November,Q4,Milk Bulk,1268,1171,12,1159,1229.5,92.35,1.02,Evening,BATCH-20231128-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR001444,2023-11-28,2023,11,November,Q4,Milk Packet,2137,1987,49,1938,2146.0,92.98,2.47,Evening,BATCH-20231128-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR001445,2023-11-28,2023,11,November,Q4,Paneer,131,128,3,125,1088.0,97.71,2.34,Evening,BATCH-20231128-PAN,Tuesday,FY2023-24,Good (95-100%),OK
PR001446,2023-11-28,2023,11,November,Q4,Curd,370,360,9,351,396.0,97.3,2.5,Morning,BATCH-20231128-CUR,Tuesday,FY2023-24,Good (95-100%),OK
PR001447,2023-11-28,2023,11,November,Q4,Ghee,71,68,0,68,1360.0,95.77,0.0,Morning,BATCH-20231128-GHE,Tuesday,FY2023-24,Good (95-100%),OK
PR001448,2023-11-28,2023,11,November,Q4,Butter,79,72,1,71,1584.0,91.14,1.39,Evening,BATCH-20231128-BUT,Tuesday,FY2023-24,Fair (90-95%),OK
PR001449,2023-11-28,2023,11,November,Q4,Cream,62,59,1,58,354.0,95.16,1.69,Morning,BATCH-20231128-CRE,Tuesday,FY2023-24,Good (95-100%),OK
PR001450,2023-11-29,2023,11,November,Q4,Milk Bulk,1262,1222,38,1184,1283.1,96.83,3.11,Evening,BATCH-20231129-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR001451,2023-11-29,2023,11,November,Q4,Milk Packet,2055,1867,27,1840,2016.4,90.85,1.45,Morning,BATCH-20231129-MIL,Wednesday,FY2023-24,Fair (90-95%),OK
PR001452,2023-11-29,2023,11,November,Q4,Paneer,149,137,4,133,1164.5,91.95,2.92,Morning,BATCH-20231129-PAN,Wednesday,FY2023-24,Fair (90-95%),OK
PR001453,2023-11-29,2023,11,November,Q4,Curd,377,346,9,337,380.6,91.78,2.6,Morning,BATCH-20231129-CUR,Wednesday,FY2023-24,Fair (90-95%),OK
PR001454,2023-11-29,2023,11,November,Q4,Ghee,83,81,3,78,1620.0,97.59,3.7,Evening,BATCH-20231129-GHE,Wednesday,FY2023-24,Good (95-100%),OK
PR001455,2023-11-29,2023,11,November,Q4,Butter,128,120,3,117,2640.0,93.75,2.5,Morning,BATCH-20231129-BUT,Wednesday,FY2023-24,Fair (90-95%),OK
PR001456,2023-11-29,2023,11,November,Q4,Cream,58,56,1,55,336.0,96.55,1.79,Morning,BATCH-20231129-CRE,Wednesday,FY2023-24,Good (95-100%),OK
PR001457,2023-11-30,2023,11,November,Q4,Milk Bulk,1332,1296,43,1253,1360.8,97.3,3.32,Morning,BATCH-20231130-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR001458,2023-11-30,2023,11,November,Q4,Milk Packet,2746,2424,60,2364,2617.9,88.27,2.48,Evening,BATCH-20231130-MIL,Thursday,FY2023-24,Poor (85-90%),OK
PR001459,2023-11-30,2023,11,November,Q4,Paneer,113,100,2,98,850.0,88.5,2.0,Morning,BATCH-20231130-PAN,Thursday,FY2023-24,Poor (85-90%),OK
PR001460,2023-11-30,2023,11,November,Q4,Curd,374,336,10,326,369.6,89.84,2.98,Morning,BATCH-20231130-CUR,Thursday,FY2023-24,Poor (85-90%),OK
PR001461,2023-11-30,2023,11,November,Q4,Ghee,70,62,0,62,1240.0,88.57,0.0,Evening,BATCH-20231130-GHE,Thursday,FY2023-24,Poor (85-90%),OK
PR001462,2023-11-30,2023,11,November,Q4,Butter,113,106,3,103,2332.0,93.81,2.83,Evening,BATCH-20231130-BUT,Thursday,FY2023-24,Fair (90-95%),OK
PR001463,2023-11-30,2023,11,November,Q4,Cream,41,36,1,35,216.0,87.8,2.78,Evening,BATCH-20231130-CRE,Thursday,FY2023-24,Poor (85-90%),OK
PR001464,2023-12-01,2023,12,December,Q4,Milk Bulk,1178,1084,26,1058,1138.2,92.02,2.4,Morning,BATCH-20231201-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR001465,2023-12-01,2023,12,December,Q4,Milk Packet,2431,2386,43,2343,2576.9,98.15,1.8,Morning,BATCH-20231201-MIL,Friday,FY2023-24,Good (95-100%),OK
PR001466,2023-12-01,2023,12,December,Q4,Paneer,118,109,1,108,926.5,92.37,0.92,Morning,BATCH-20231201-PAN,Friday,FY2023-24,Fair (90-95%),OK
PR001467,2023-12-01,2023,12,December,Q4,Curd,439,413,8,405,454.3,94.08,1.94,Evening,BATCH-20231201-CUR,Friday,FY2023-24,Fair (90-95%),OK
PR001468,2023-12-01,2023,12,December,Q4,Ghee,91,80,2,78,1600.0,87.91,2.5,Morning,BATCH-20231201-GHE,Friday,FY2023-24,Poor (85-90%),OK
PR001469,2023-12-01,2023,12,December,Q4,Butter,104,99,1,98,2178.0,95.19,1.01,Evening,BATCH-20231201-BUT,Friday,FY2023-24,Good (95-100%),OK
PR001470,2023-12-01,2023,12,December,Q4,Cream,56,54,1,53,324.0,96.43,1.85,Evening,BATCH-20231201-CRE,Friday,FY2023-24,Good (95-100%),OK
PR001471,2023-12-02,2023,12,December,Q4,Milk Bulk,1377,1307,32,1275,1372.4,94.92,2.45,Morning,BATCH-20231202-MIL,Saturday,FY2023-24,Fair (90-95%),OK
PR001472,2023-12-02,2023,12,December,Q4,Milk Packet,2426,2335,67,2268,2521.8,96.25,2.87,Morning,BATCH-20231202-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001473,2023-12-02,2023,12,December,Q4,Paneer,136,130,2,128,1105.0,95.59,1.54,Evening,BATCH-20231202-PAN,Saturday,FY2023-24,Good (95-100%),OK
PR001474,2023-12-02,2023,12,December,Q4,Curd,242,235,7,228,258.5,97.11,2.98,Morning,BATCH-20231202-CUR,Saturday,FY2023-24,Good (95-100%),OK
PR001475,2023-12-02,2023,12,December,Q4,Ghee,57,53,0,53,1060.0,92.98,0.0,Evening,BATCH-20231202-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR001476,2023-12-02,2023,12,December,Q4,Butter,92,81,1,80,1782.0,88.04,1.23,Morning,BATCH-20231202-BUT,Saturday,FY2023-24,Poor (85-90%),OK
PR001477,2023-12-02,2023,12,December,Q4,Cream,81,77,2,75,462.0,95.06,2.6,Evening,BATCH-20231202-CRE,Saturday,FY2023-24,Good (95-100%),OK
PR001478,2023-12-04,2023,12,December,Q4,Milk Bulk,1303,1254,25,1229,1316.7,96.24,1.99,Morning,BATCH-20231204-MIL,Monday,FY2023-24,Good (95-100%),OK
PR001479,2023-12-04,2023,12,December,Q4,Milk Packet,2876,2580,75,2505,2786.4,89.71,2.91,Evening,BATCH-20231204-MIL,Monday,FY2023-24,Poor (85-90%),OK
PR001480,2023-12-04,2023,12,December,Q4,Paneer,168,148,4,144,1258.0,88.1,2.7,Morning,BATCH-20231204-PAN,Monday,FY2023-24,Poor (85-90%),OK
PR001481,2023-12-04,2023,12,December,Q4,Curd,302,277,6,271,304.7,91.72,2.17,Morning,BATCH-20231204-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR001482,2023-12-04,2023,12,December,Q4,Ghee,88,86,2,84,1720.0,97.73,2.33,Morning,BATCH-20231204-GHE,Monday,FY2023-24,Good (95-100%),OK
PR001483,2023-12-04,2023,12,December,Q4,Butter,91,82,2,80,1804.0,90.11,2.44,Evening,BATCH-20231204-BUT,Monday,FY2023-24,Fair (90-95%),OK
PR001484,2023-12-04,2023,12,December,Q4,Cream,69,66,2,64,396.0,95.65,3.03,Evening,BATCH-20231204-CRE,Monday,FY2023-24,Good (95-100%),OK
PR001485,2023-12-05,2023,12,December,Q4,Milk Bulk,967,881,16,865,925.1,91.11,1.82,Evening,BATCH-20231205-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR001486,2023-12-05,2023,12,December,Q4,Milk Packet,2250,2023,63,1960,2184.8,89.91,3.11,Morning,BATCH-20231205-MIL,Tuesday,FY2023-24,Poor (85-90%),OK
PR001487,2023-12-05,2023,12,December,Q4,Paneer,159,148,3,145,1258.0,93.08,2.03,Evening,BATCH-20231205-PAN,Tuesday,FY2023-24,Fair (90-95%),OK
PR001488,2023-12-05,2023,12,December,Q4,Curd,465,453,15,438,498.3,97.42,3.31,Evening,BATCH-20231205-CUR,Tuesday,FY2023-24,Good (95-100%),OK
PR001489,2023-12-05,2023,12,December,Q4,Ghee,57,55,1,54,1100.0,96.49,1.82,Evening,BATCH-20231205-GHE,Tuesday,FY2023-24,Good (95-100%),OK
PR001490,2023-12-05,2023,12,December,Q4,Butter,115,104,2,102,2288.0,90.43,1.92,Morning,BATCH-20231205-BUT,Tuesday,FY2023-24,Fair (90-95%),OK
PR001491,2023-12-05,2023,12,December,Q4,Cream,70,61,1,60,366.0,87.14,1.64,Morning,BATCH-20231205-CRE,Tuesday,FY2023-24,Poor (85-90%),OK
PR001492,2023-12-06,2023,12,December,Q4,Milk Bulk,1264,1173,41,1132,1231.7,92.8,3.5,Evening,BATCH-20231206-MIL,Wednesday,FY2023-24,Fair (90-95%),OK
PR001493,2023-12-06,2023,12,December,Q4,Milk Packet,2607,2447,97,2350,2642.8,93.86,3.96,Morning,BATCH-20231206-MIL,Wednesday,FY2023-24,Fair (90-95%),OK
PR001494,2023-12-06,2023,12,December,Q4,Paneer,138,126,1,125,1071.0,91.3,0.79,Evening,BATCH-20231206-PAN,Wednesday,FY2023-24,Fair (90-95%),OK
PR001495,2023-12-06,2023,12,December,Q4,Curd,284,277,4,273,304.7,97.54,1.44,Evening,BATCH-20231206-CUR,Wednesday,FY2023-24,Good (95-100%),OK
PR001496,2023-12-06,2023,12,December,Q4,Ghee,78,71,1,70,1420.0,91.03,1.41,Morning,BATCH-20231206-GHE,Wednesday,FY2023-24,Fair (90-95%),OK
PR001497,2023-12-06,2023,12,December,Q4,Butter,138,130,4,126,2860.0,94.2,3.08,Evening,BATCH-20231206-BUT,Wednesday,FY2023-24,Fair (90-95%),OK
PR001498,2023-12-06,2023,12,December,Q4,Cream,51,48,0,48,288.0,94.12,0.0,Morning,BATCH-20231206-CRE,Wednesday,FY2023-24,Fair (90-95%),OK
PR001499,2023-12-07,2023,12,December,Q4,Milk Bulk,1294,1156,23,1133,1213.8,89.34,1.99,Morning,BATCH-20231207-MIL,Thursday,FY2023-24,Poor (85-90%),OK
PR001500,2023-12-07,2023,12,December,Q4,Milk Packet,2833,2648,54,2594,2859.8,93.47,2.04,Evening,BATCH-20231207-MIL,Thursday,FY2023-24,Fair (90-95%),OK
PR001501,2023-12-07,2023,12,December,Q4,Paneer,103,95,1,94,807.5,92.23,1.05,Evening,BATCH-20231207-PAN,Thursday,FY2023-24,Fair (90-95%),OK
PR001502,2023-12-07,2023,12,December,Q4,Curd,337,303,4,299,333.3,89.91,1.32,Evening,BATCH-20231207-CUR,Thursday,FY2023-24,Poor (85-90%),OK
PR001503,2023-12-07,2023,12,December,Q4,Ghee,68,66,1,65,1320.0,97.06,1.52,Evening,BATCH-20231207-GHE,Thursday,FY2023-24,Good (95-100%),OK
PR001504,2023-12-07,2023,12,December,Q4,Butter,109,96,2,94,2112.0,88.07,2.08,Evening,BATCH-20231207-BUT,Thursday,FY2023-24,Poor (85-90%),OK
PR001505,2023-12-07,2023,12,December,Q4,Cream,76,70,1,69,420.0,92.11,1.43,Morning,BATCH-20231207-CRE,Thursday,FY2023-24,Fair (90-95%),OK
PR001506,2023-12-08,2023,12,December,Q4,Milk Bulk,1132,1079,19,1060,1133.0,95.32,1.76,Morning,BATCH-20231208-MIL,Friday,FY2023-24,Good (95-100%),OK
PR001507,2023-12-08,2023,12,December,Q4,Milk Packet,2896,2681,70,2611,2895.5,92.58,2.61,Evening,BATCH-20231208-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR001508,2023-12-08,2023,12,December,Q4,Paneer,177,158,1,157,1343.0,89.27,0.63,Morning,BATCH-20231208-PAN,Friday,FY2023-24,Poor (85-90%),OK
PR001509,2023-12-08,2023,12,December,Q4,Curd,448,443,16,427,487.3,98.88,3.61,Evening,BATCH-20231208-CUR,Friday,FY2023-24,Good (95-100%),OK
PR001510,2023-12-08,2023,12,December,Q4,Ghee,91,80,2,78,1600.0,87.91,2.5,Evening,BATCH-20231208-GHE,Friday,FY2023-24,Poor (85-90%),OK
PR001511,2023-12-08,2023,12,December,Q4,Butter,93,82,1,81,1804.0,88.17,1.22,Morning,BATCH-20231208-BUT,Friday,FY2023-24,Poor (85-90%),OK
PR001512,2023-12-08,2023,12,December,Q4,Cream,46,42,0,42,252.0,91.3,0.0,Morning,BATCH-20231208-CRE,Friday,FY2023-24,Fair (90-95%),OK
PR001513,2023-12-09,2023,12,December,Q4,Milk Bulk,1171,1152,20,1132,1209.6,98.38,1.74,Evening,BATCH-20231209-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001514,2023-12-09,2023,12,December,Q4,Milk Packet,2847,2789,29,2760,3012.1,97.96,1.04,Evening,BATCH-20231209-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001515,2023-12-09,2023,12,December,Q4,Paneer,145,141,5,136,1198.5,97.24,3.55,Evening,BATCH-20231209-PAN,Saturday,FY2023-24,Good (95-100%),OK
PR001516,2023-12-09,2023,12,December,Q4,Curd,325,308,4,304,338.8,94.77,1.3,Evening,BATCH-20231209-CUR,Saturday,FY2023-24,Fair (90-95%),OK
PR001517,2023-12-09,2023,12,December,Q4,Ghee,90,82,2,80,1640.0,91.11,2.44,Evening,BATCH-20231209-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR001518,2023-12-09,2023,12,December,Q4,Butter,97,94,2,92,2068.0,96.91,2.13,Morning,BATCH-20231209-BUT,Saturday,FY2023-24,Good (95-100%),OK
PR001519,2023-12-09,2023,12,December,Q4,Cream,74,71,1,70,426.0,95.95,1.41,Morning,BATCH-20231209-CRE,Saturday,FY2023-24,Good (95-100%),OK
PR001520,2023-12-11,2023,12,December,Q4,Milk Bulk,1152,1134,20,1114,1190.7,98.44,1.76,Evening,BATCH-20231211-MIL,Monday,FY2023-24,Good (95-100%),OK
PR001521,2023-12-11,2023,12,December,Q4,Milk Packet,2790,2512,39,2473,2713.0,90.04,1.55,Evening,BATCH-20231211-MIL,Monday,FY2023-24,Fair (90-95%),OK
PR001522,2023-12-11,2023,12,December,Q4,Paneer,109,96,3,93,816.0,88.07,3.12,Morning,BATCH-20231211-PAN,Monday,FY2023-24,Poor (85-90%),OK
PR001523,2023-12-11,2023,12,December,Q4,Curd,316,298,5,293,327.8,94.3,1.68,Morning,BATCH-20231211-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR001524,2023-12-11,2023,12,December,Q4,Ghee,63,57,2,55,1140.0,90.48,3.51,Morning,BATCH-20231211-GHE,Monday,FY2023-24,Fair (90-95%),OK
PR001525,2023-12-11,2023,12,December,Q4,Butter,128,125,1,124,2750.0,97.66,0.8,Evening,BATCH-20231211-BUT,Monday,FY2023-24,Good (95-100%),OK
PR001526,2023-12-11,2023,12,December,Q4,Cream,72,65,2,63,390.0,90.28,3.08,Evening,BATCH-20231211-CRE,Monday,FY2023-24,Fair (90-95%),OK
PR001527,2023-12-12,2023,12,December,Q4,Milk Bulk,1322,1256,45,1211,1318.8,95.01,3.58,Evening,BATCH-20231212-MIL,Tuesday,FY2023-24,Good (95-100%),OK
PR001528,2023-12-12,2023,12,December,Q4,Milk Packet,2181,1986,27,1959,2144.9,91.06,1.36,Evening,BATCH-20231212-MIL,Tuesday,FY2023-24,Fair (90-95%),OK
PR001529,2023-12-12,2023,12,December,Q4,Paneer,132,123,1,122,1045.5,93.18,0.81,Morning,BATCH-20231212-PAN,Tuesday,FY2023-24,Fair (90-95%),OK
PR001530,2023-12-12,2023,12,December,Q4,Curd,315,300,11,289,330.0,95.24,3.67,Morning,BATCH-20231212-CUR,Tuesday,FY2023-24,Good (95-100%),OK
PR001531,2023-12-12,2023,12,December,Q4,Ghee,72,65,1,64,1300.0,90.28,1.54,Morning,BATCH-20231212-GHE,Tuesday,FY2023-24,Fair (90-95%),OK
PR001532,2023-12-12,2023,12,December,Q4,Butter,116,108,1,107,2376.0,93.1,0.93,Morning,BATCH-20231212-BUT,Tuesday,FY2023-24,Fair (90-95%),OK
PR001533,2023-12-12,2023,12,December,Q4,Cream,48,45,1,44,270.0,93.75,2.22,Morning,BATCH-20231212-CRE,Tuesday,FY2023-24,Fair (90-95%),OK
PR001534,2023-12-13,2023,12,December,Q4,Milk Bulk,972,940,17,923,987.0,96.71,1.81,Evening,BATCH-20231213-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR001535,2023-12-13,2023,12,December,Q4,Milk Packet,2737,2650,43,2607,2862.0,96.82,1.62,Evening,BATCH-20231213-MIL,Wednesday,FY2023-24,Good (95-100%),OK
PR001536,2023-12-13,2023,12,December,Q4,Paneer,106,101,2,99,858.5,95.28,1.98,Evening,BATCH-20231213-PAN,Wednesday,FY2023-24,Good (95-100%),OK
PR001537,2023-12-13,2023,12,December,Q4,Curd,408,359,5,354,394.9,87.99,1.39,Morning,BATCH-20231213-CUR,Wednesday,FY2023-24,Poor (85-90%),OK
PR001538,2023-12-13,2023,12,December,Q4,Ghee,49,46,1,45,920.0,93.88,2.17,Evening,BATCH-20231213-GHE,Wednesday,FY2023-24,Fair (90-95%),OK
PR001539,2023-12-13,2023,12,December,Q4,Butter,127,121,2,119,2662.0,95.28,1.65,Morning,BATCH-20231213-BUT,Wednesday,FY2023-24,Good (95-100%),OK
PR001540,2023-12-13,2023,12,December,Q4,Cream,57,50,1,49,300.0,87.72,2.0,Morning,BATCH-20231213-CRE,Wednesday,FY2023-24,Poor (85-90%),OK
PR001541,2023-12-14,2023,12,December,Q4,Milk Bulk,1183,1093,28,1065,1147.7,92.39,2.56,Evening,BATCH-20231214-MIL,Thursday,FY2023-24,Fair (90-95%),OK
PR001542,2023-12-14,2023,12,December,Q4,Milk Packet,2858,2771,90,2681,2992.7,96.96,3.25,Evening,BATCH-20231214-MIL,Thursday,FY2023-24,Good (95-100%),OK
PR001543,2023-12-14,2023,12,December,Q4,Paneer,154,150,3,147,1275.0,97.4,2.0,Evening,BATCH-20231214-PAN,Thursday,FY2023-24,Good (95-100%),OK
PR001544,2023-12-14,2023,12,December,Q4,Curd,314,281,3,278,309.1,89.49,1.07,Morning,BATCH-20231214-CUR,Thursday,FY2023-24,Poor (85-90%),OK
PR001545,2023-12-14,2023,12,December,Q4,Ghee,79,70,2,68,1400.0,88.61,2.86,Morning,BATCH-20231214-GHE,Thursday,FY2023-24,Poor (85-90%),OK
PR001546,2023-12-14,2023,12,December,Q4,Butter,87,79,1,78,1738.0,90.8,1.27,Evening,BATCH-20231214-BUT,Thursday,FY2023-24,Fair (90-95%),OK
PR001547,2023-12-14,2023,12,December,Q4,Cream,46,42,0,42,252.0,91.3,0.0,Evening,BATCH-20231214-CRE,Thursday,FY2023-24,Fair (90-95%),OK
PR001548,2023-12-15,2023,12,December,Q4,Milk Bulk,1060,992,20,972,1041.6,93.58,2.02,Morning,BATCH-20231215-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR001549,2023-12-15,2023,12,December,Q4,Milk Packet,2592,2421,72,2349,2614.7,93.4,2.97,Morning,BATCH-20231215-MIL,Friday,FY2023-24,Fair (90-95%),OK
PR001550,2023-12-15,2023,12,December,Q4,Paneer,127,122,3,119,1037.0,96.06,2.46,Evening,BATCH-20231215-PAN,Friday,FY2023-24,Good (95-100%),OK
PR001551,2023-12-15,2023,12,December,Q4,Curd,312,286,10,276,314.6,91.67,3.5,Evening,BATCH-20231215-CUR,Friday,FY2023-24,Fair (90-95%),OK
PR001552,2023-12-15,2023,12,December,Q4,Ghee,52,46,0,46,920.0,88.46,0.0,Morning,BATCH-20231215-GHE,Friday,FY2023-24,Poor (85-90%),OK
PR001553,2023-12-15,2023,12,December,Q4,Butter,136,124,1,123,2728.0,91.18,0.81,Evening,BATCH-20231215-BUT,Friday,FY2023-24,Fair (90-95%),OK
PR001554,2023-12-15,2023,12,December,Q4,Cream,52,47,1,46,282.0,90.38,2.13,Evening,BATCH-20231215-CRE,Friday,FY2023-24,Fair (90-95%),OK
PR001555,2023-12-16,2023,12,December,Q4,Milk Bulk,1362,1299,34,1265,1364.0,95.37,2.62,Morning,BATCH-20231216-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001556,2023-12-16,2023,12,December,Q4,Milk Packet,1938,1880,44,1836,2030.4,97.01,2.34,Evening,BATCH-20231216-MIL,Saturday,FY2023-24,Good (95-100%),OK
PR001557,2023-12-16,2023,12,December,Q4,Paneer,142,137,3,134,1164.5,96.48,2.19,Morning,BATCH-20231216-PAN,Saturday,FY2023-24,Good (95-100%),OK
PR001558,2023-12-16,2023,12,December,Q4,Curd,367,323,5,318,355.3,88.01,1.55,Evening,BATCH-20231216-CUR,Saturday,FY2023-24,Poor (85-90%),OK
PR001559,2023-12-16,2023,12,December,Q4,Ghee,78,74,2,72,1480.0,94.87,2.7,Morning,BATCH-20231216-GHE,Saturday,FY2023-24,Fair (90-95%),OK
PR001560,2023-12-16,2023,12,December,Q4,Butter,128,123,2,121,2706.0,96.09,1.63,Evening,BATCH-20231216-BUT,Saturday,FY2023-24,Good (95-100%),OK
PR001561,2023-12-16,2023,12,December,Q4,Cream,70,63,2,61,378.0,90.0,3.17,Morning,BATCH-20231216-CRE,Saturday,FY2023-24,Poor (85-90%),OK
PR001562,2023-12-18,2023,12,December,Q4,Milk Bulk,1364,1327,40,1287,1393.4,97.29,3.01,Evening,BATCH-20231218-MIL,Monday,FY2023-24,Good (95-100%),OK
PR001563,2023-12-18,2023,12,December,Q4,Milk Packet,1940,1874,55,1819,2023.9,96.6,2.93,Morning,BATCH-20231218-MIL,Monday,FY2023-24,Good (95-100%),OK
PR001564,2023-12-18,2023,12,December,Q4,Paneer,151,145,1,144,1232.5,96.03,0.69,Evening,BATCH-20231218-PAN,Monday,FY2023-24,Good (95-100%),OK
PR001565,2023-12-18,2023,12,December,Q4,Curd,259,245,6,239,269.5,94.59,2.45,Morning,BATCH-20231218-CUR,Monday,FY2023-24,Fair (90-95%),OK
PR001566,2023-12-18,2023,12,December,Q4,Ghee,88,85,2,83,1700.0,96.59,2.35,Morning,BATCH-20231218-GHE,Monday,FY2023-24,Good (95-100%),OK
PR001567,2023-12-18,2023,12,December,Q4,Butter,93,88,1,87,1936.0,94.62,1.14,Evening,BATCH-20231218-BUT,Monday,FY2023-24,Fair (90-95%),OK
PR001568,2023-12-18,2023,12,December,Q4,Cream,66,59,1,58,354.0,89.39,1.69,Evening,BATCH-20231218-CRE,Monday,FY2023-24,Poor (85-90%),OK
PR001569,2023-12-19,2023,12,December,Q4,Milk Bulk,1060,942,20,922,989.1,88.87,2.12,Morning,BATCH-20231219-MIL,Tuesday,FY2023-24,Poor (85-90%),OK
PR001570,2023-12-19,2023,12,December,Q4,Milk Packet,2608,2345,73,2272,2532.6,89.92,3.11,Evening,BATCH-20231219-MIL,Tuesday,FY2023-24,Poor (85-90%),OK
PR001571,2023-12-19,2023,12,December,Q4,Paneer,146,133,2,131,1130.5,91.1,1.5,Evening,BATCH-20231219-PAN,Tuesday,FY2023-24,Fair (90-95%),OK
PR001572,2023-12-19,2023,12,December,Q4,Curd,445,413,14,399,454.3,92.81,3.39,Evening,BATCH-20231219-CUR,Tuesday,FY2023-24,Fair (90-95%),OK
